SpecialDay,Month,OperatingSystems,Browser,Region,VisitorType,Weekend,Revenue
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,3,Returning_Visitor,TRUE,TRUE
0,Nov,1,1,3,New_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,6,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,1,New_Visitor,FALSE,TRUE
0,Dec,1,1,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,2,9,New_Visitor,FALSE,TRUE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,1,7,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,2,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,TRUE,FALSE
0,Dec,2,10,9,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,1,1,4,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,1,New_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,5,3,New_Visitor,TRUE,TRUE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,8,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,4,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,4,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,New_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,TRUE,TRUE
0,Dec,2,2,5,New_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,TRUE
0,Nov,1,1,8,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,New_Visitor,FALSE,FALSE
0,Dec,3,2,2,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,2,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,9,New_Visitor,TRUE,FALSE
0,Nov,1,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,3,New_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,6,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,2,New_Visitor,TRUE,FALSE
0,Dec,2,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,6,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,1,Returning_Visitor,TRUE,TRUE
0,Nov,2,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,1,New_Visitor,FALSE,FALSE
0,Nov,2,2,9,New_Visitor,FALSE,FALSE
0,Nov,3,2,4,Returning_Visitor,TRUE,FALSE
0,Nov,1,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,6,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,4,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,5,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,4,Other,FALSE,FALSE
0,Dec,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,4,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,6,New_Visitor,FALSE,TRUE
0,Dec,1,1,3,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,3,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,2,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,1,1,1,New_Visitor,FALSE,TRUE
0,Nov,8,13,9,Other,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,TRUE
0,Nov,3,3,1,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,8,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,1,1,3,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,TRUE,FALSE
0,Dec,4,1,4,New_Visitor,FALSE,FALSE
0,Nov,2,4,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,7,Returning_Visitor,TRUE,FALSE
0,Dec,1,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,1,New_Visitor,FALSE,FALSE
0,Dec,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,9,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,4,Returning_Visitor,FALSE,TRUE
0,Dec,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,4,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,4,Other,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,6,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,3,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Dec,4,2,1,New_Visitor,FALSE,TRUE
0,Nov,3,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,7,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,5,9,New_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,1,8,1,New_Visitor,FALSE,FALSE
0,Nov,1,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,8,Other,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,10,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,7,Returning_Visitor,TRUE,FALSE
0,Dec,1,1,4,Returning_Visitor,FALSE,FALSE
0,Dec,8,13,9,Other,FALSE,FALSE
0,Dec,2,2,6,New_Visitor,FALSE,FALSE
0,Dec,1,1,1,New_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,7,Returning_Visitor,FALSE,FALSE
0,Dec,2,4,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,New_Visitor,TRUE,FALSE
0,Dec,3,3,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,4,Returning_Visitor,TRUE,TRUE
0,Dec,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,2,5,4,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,TRUE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,1,1,3,Returning_Visitor,FALSE,TRUE
0,Nov,2,4,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,2,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,9,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,1,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,TRUE
0,Dec,3,2,7,New_Visitor,FALSE,TRUE
0,Dec,2,2,5,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,4,1,New_Visitor,FALSE,TRUE
0,Nov,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,1,1,6,New_Visitor,FALSE,FALSE
0,Nov,3,2,6,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,TRUE,TRUE
0,Nov,4,2,1,New_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,New_Visitor,TRUE,FALSE
0,Nov,1,1,3,New_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,1,1,8,New_Visitor,TRUE,FALSE
0,Dec,2,2,6,New_Visitor,FALSE,FALSE
0,Nov,1,8,2,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,4,New_Visitor,FALSE,TRUE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,5,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,7,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,New_Visitor,FALSE,FALSE
0,Dec,2,4,7,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,2,New_Visitor,FALSE,TRUE
0,Nov,1,1,1,New_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,1,New_Visitor,FALSE,FALSE
0,Nov,3,2,4,Returning_Visitor,TRUE,FALSE
0,Dec,3,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,1,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,2,3,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,8,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,5,7,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,FALSE,TRUE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,6,Returning_Visitor,FALSE,FALSE
0,Dec,2,10,4,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Dec,2,10,4,New_Visitor,FALSE,TRUE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,4,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,3,New_Visitor,FALSE,TRUE
0,Nov,2,4,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,4,9,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,2,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,9,Returning_Visitor,TRUE,TRUE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,4,Returning_Visitor,FALSE,TRUE
0,Dec,2,5,1,New_Visitor,TRUE,TRUE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,TRUE,FALSE
0,Nov,2,4,4,Returning_Visitor,TRUE,FALSE
0,Dec,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,New_Visitor,FALSE,TRUE
0,Dec,2,5,7,New_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,2,5,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,3,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,3,New_Visitor,FALSE,FALSE
0,Nov,1,8,4,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,2,9,Returning_Visitor,TRUE,TRUE
0,Nov,2,2,9,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,2,1,Other,TRUE,FALSE
0,Nov,2,2,5,New_Visitor,FALSE,FALSE
0,Dec,2,2,6,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,7,New_Visitor,FALSE,FALSE
0,Nov,1,1,1,New_Visitor,FALSE,TRUE
0,Nov,1,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,1,1,8,New_Visitor,FALSE,TRUE
0,Nov,2,2,1,New_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,2,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,1,New_Visitor,FALSE,TRUE
0,Nov,1,1,3,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,5,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,1,1,4,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,5,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,8,New_Visitor,TRUE,FALSE
0,Dec,3,2,2,Returning_Visitor,FALSE,FALSE
0,Dec,2,4,7,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,8,13,9,Other,FALSE,TRUE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,4,Returning_Visitor,FALSE,FALSE
0,Dec,3,3,2,New_Visitor,FALSE,FALSE
0,Dec,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,2,6,5,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,New_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,3,New_Visitor,FALSE,TRUE
0,Dec,1,1,3,Returning_Visitor,FALSE,TRUE
0,Dec,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,6,Returning_Visitor,TRUE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,3,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,10,1,New_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,New_Visitor,FALSE,FALSE
0,Dec,8,2,1,New_Visitor,TRUE,FALSE
0,Nov,1,1,4,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,3,New_Visitor,TRUE,FALSE
0,Dec,1,1,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,1,4,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,New_Visitor,TRUE,FALSE
0,Nov,6,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,6,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,3,Returning_Visitor,TRUE,TRUE
0,Dec,4,2,1,New_Visitor,FALSE,FALSE
0,Nov,1,1,5,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,6,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,1,1,6,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,9,New_Visitor,FALSE,FALSE
0,Dec,1,8,3,New_Visitor,FALSE,FALSE
0,Nov,3,2,9,Returning_Visitor,TRUE,FALSE
0,Nov,1,8,6,Returning_Visitor,FALSE,TRUE
0,Nov,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,4,New_Visitor,FALSE,FALSE
0,Dec,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,3,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,New_Visitor,TRUE,TRUE
0,Nov,2,2,7,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,New_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,1,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,1,1,4,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,New_Visitor,TRUE,FALSE
0,Nov,1,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,6,1,New_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,6,New_Visitor,FALSE,FALSE
0,Nov,1,1,1,New_Visitor,FALSE,TRUE
0,Nov,4,2,9,Returning_Visitor,TRUE,TRUE
0,Dec,2,2,5,Returning_Visitor,FALSE,TRUE
0,Nov,2,5,3,Returning_Visitor,FALSE,TRUE
0,Dec,1,1,1,New_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,9,Returning_Visitor,FALSE,FALSE
0,Dec,2,6,7,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,8,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,2,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,FALSE,FALSE
0,Dec,1,2,1,New_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,1,1,1,Returning_Visitor,FALSE,TRUE
0,Dec,2,6,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,3,2,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,2,New_Visitor,FALSE,FALSE
0,Nov,1,8,2,New_Visitor,TRUE,TRUE
0,Dec,3,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,6,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,1,8,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,4,2,6,New_Visitor,FALSE,FALSE
0,Nov,1,1,3,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,New_Visitor,FALSE,TRUE
0,Dec,4,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,1,1,8,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,9,Returning_Visitor,FALSE,FALSE
0,Dec,8,13,9,Other,FALSE,FALSE
0,Nov,2,4,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,TRUE,TRUE
0,Nov,3,2,2,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,FALSE
0,Dec,1,1,1,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,4,1,2,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,New_Visitor,FALSE,TRUE
0,Nov,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,4,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,9,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,2,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,5,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,TRUE,TRUE
0,Dec,6,5,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,4,1,Returning_Visitor,TRUE,FALSE
0,Nov,1,1,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,FALSE,FALSE
0,Dec,3,13,9,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,3,2,3,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,8,New_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,4,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,6,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,1,2,8,Returning_Visitor,TRUE,FALSE
0,Dec,2,4,4,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,New_Visitor,TRUE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,1,1,1,New_Visitor,FALSE,TRUE
0,Nov,1,1,3,Returning_Visitor,TRUE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,1,1,1,Returning_Visitor,FALSE,FALSE
0,Dec,4,2,1,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,4,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,2,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,5,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,8,13,9,Other,FALSE,FALSE
0,Nov,2,4,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,4,1,1,New_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,3,Returning_Visitor,TRUE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,2,3,Returning_Visitor,FALSE,FALSE
0,Dec,1,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,4,1,Returning_Visitor,FALSE,FALSE
0,Dec,2,4,6,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,9,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,4,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,TRUE
0,Dec,3,2,1,New_Visitor,FALSE,FALSE
0,Dec,2,2,1,New_Visitor,FALSE,FALSE
0,Nov,3,2,6,Returning_Visitor,TRUE,TRUE
0,Dec,3,2,2,Other,FALSE,FALSE
0,Dec,3,2,3,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,1,Returning_Visitor,FALSE,FALSE
0,Nov,1,8,4,Returning_Visitor,TRUE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,2,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,8,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,4,Returning_Visitor,TRUE,FALSE
0,Nov,1,8,7,Returning_Visitor,FALSE,FALSE
0,Nov,1,8,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,1,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,7,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,4,Returning_Visitor,FALSE,FALSE
0,Nov,1,1,1,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,1,Returning_Visitor,FALSE,TRUE
0,Dec,2,2,3,Returning_Visitor,FALSE,TRUE
0,Nov,2,2,6,Returning_Visitor,FALSE,FALSE
0,Dec,3,2,1,New_Visitor,FALSE,FALSE
0,Dec,1,1,2,Returning_Visitor,FALSE,FALSE
0,Dec,2,2,3,Returning_Visitor,FALSE,FALSE
0,Nov,2,2,9,Returning_Visitor,FALSE,FALSE
0,Nov,3,2,3,Returning_Visitor,TRUE,TRUE
